timeindex,electricity-load-profile,heat-load-profile
2050-01-01T00:00:00Z,0.000103852173848539,0.0001702053094904464
2050-01-01T01:00:00Z,0.000103852173848539,0.00016937029063118902
2050-01-01T02:00:00Z,0.000103852173848539,0.0001883911421644428
2050-01-01T03:00:00Z,0.000103852173848539,0.00022293839915967536
2050-01-01T04:00:00Z,0.000103852173848539,0.0002666388019747515
2050-01-01T05:00:00Z,0.000103852173848539,0.0002669507678979022
2050-01-01T06:00:00Z,0.000103852173848539,0.0002815169554984452
2050-01-01T07:00:00Z,0.000103852173848539,0.000273410521293486
2050-01-01T08:00:00Z,0.000103852173848539,0.00026085978342889007
2050-01-01T09:00:00Z,0.000103852173848539,0.000248881007628447
2050-01-01T10:00:00Z,0.000103852173848539,0.00024248414304714358
2050-01-01T11:00:00Z,0.000103852173848539,0.0002313153810744743
2050-01-01T12:00:00Z,0.000103852173848539,0.0002256624218635653
2050-01-01T13:00:00Z,0.000103852173848539,0.00022979336693561785
2050-01-01T14:00:00Z,0.000103852173848539,0.00023450339164389575
2050-01-01T15:00:00Z,0.000103852173848539,0.00023444616676568527
2050-01-01T16:00:00Z,0.000103852173848539,0.0002481073521785207
2050-01-01T17:00:00Z,0.000103852173848539,0.00025318379876357024
2050-01-01T18:00:00Z,0.000103852173848539,0.0002506756659016754
2050-01-01T19:00:00Z,0.000103852173848539,0.00025033691330992415
2050-01-01T20:00:00Z,0.000103852173848539,0.00024195812670010564
2050-01-01T21:00:00Z,0.000103852173848539,0.00021310011310836117
2050-01-01T22:00:00Z,0.000103852173848539,0.0001878651563031893
2050-01-01T23:00:00Z,0.000103852173848539,0.00016893381625225935
2050-01-02T00:00:00Z,0.000103852173848539,0.00015515670129018786
2050-01-02T01:00:00Z,0.000103852173848539,0.00016186903101486817
2050-01-02T02:00:00Z,0.000103852173848539,0.00017096008878417798
2050-01-02T03:00:00Z,0.000103852173848539,0.00018613562583312686
2050-01-02T04:00:00Z,0.0001335242235195502,0.00022754712834986842
2050-01-02T05:00:00Z,0.0001335242235195502,0.0002863292600447613
2050-01-02T06:00:00Z,0.0001335242235195502,0.0003014012797848958
2050-01-02T07:00:00Z,0.0001335242235195502,0.00029009308053546946
2050-01-02T08:00:00Z,0.0001335242235195502,0.00027374043348112536
2050-01-02T09:00:00Z,0.0001335242235195502,0.0002620695966198529
2050-01-02T10:00:00Z,0.0001335242235195502,0.0002524353050977634
2050-01-02T11:00:00Z,0.0001335242235195502,0.0002359314341663316
2050-01-02T12:00:00Z,0.0001335242235195502,0.00022479676502661214
2050-01-02T13:00:00Z,0.0001335242235195502,0.00022242679194093252
2050-01-02T14:00:00Z,0.0001335242235195502,0.0002247598271420041
2050-01-02T15:00:00Z,0.0001335242235195502,0.00023186276156706445
2050-01-02T16:00:00Z,0.0001335242235195502,0.0002387784932548332
2050-01-02T17:00:00Z,0.0001335242235195502,0.0002411142576072804
2050-01-02T18:00:00Z,0.0001335242235195502,0.00023718974285387445
2050-01-02T19:00:00Z,0.0001335242235195502,0.00023235162871658433
2050-01-02T20:00:00Z,0.0001335242235195502,0.0002283063427282559
2050-01-02T21:00:00Z,0.0001335242235195502,0.00020206662116939618
2050-01-02T22:00:00Z,0.0001335242235195502,0.00017059528922299454
2050-01-02T23:00:00Z,0.0001335242235195502,0.00016109430685655088
2050-01-03T00:00:00Z,0.0001335242235195502,0.0002057001986540518
2050-01-03T01:00:00Z,0.0001335242235195502,0.00020628259017772214
2050-01-03T02:00:00Z,0.0001335242235195502,0.00022130699125833306
2050-01-03T03:00:00Z,0.0001335242235195502,0.0002397615107506796
2050-01-03T04:00:00Z,0.0001335242235195502,0.00029967686846383326
2050-01-03T05:00:00Z,0.0001335242235195502,0.0003056233366159114
2050-01-03T06:00:00Z,0.0001335242235195502,0.0003248467863982135
2050-01-03T07:00:00Z,0.0001335242235195502,0.0003135611534374553
2050-01-03T08:00:00Z,0.0001335242235195502,0.0003015238905490884
2050-01-03T09:00:00Z,0.0001335242235195502,0.00029105940900656384
2050-01-03T10:00:00Z,0.0001335242235195502,0.00028858769851078256
2050-01-03T11:00:00Z,0.0001335242235195502,0.0002742150004769326
2050-01-03T12:00:00Z,0.0001335242235195502,0.00026980623034462856
2050-01-03T13:00:00Z,0.0001335242235195502,0.00026564526460596584
2050-01-03T14:00:00Z,0.0001335242235195502,0.00027225685182748167
2050-01-03T15:00:00Z,0.0001335242235195502,0.0002753780141188534
2050-01-03T16:00:00Z,0.0001335242235195502,0.00028670326744205084
2050-01-03T17:00:00Z,0.0001335242235195502,0.00028496544378236457
2050-01-03T18:00:00Z,0.0001335242235195502,0.0002832312379223096
2050-01-03T19:00:00Z,0.0001335242235195502,0.0002791026569468237
2050-01-03T20:00:00Z,0.0001335242235195502,0.0002719122960012688
2050-01-03T21:00:00Z,0.0001335242235195502,0.0002445471990560865
2050-01-03T22:00:00Z,0.0001335242235195502,0.00021160273683077456
2050-01-03T23:00:00Z,0.0001335242235195502,0.00020083128350120586
2050-01-04T00:00:00Z,0.0001335242235195502,0.00022717646912849524
2050-01-04T01:00:00Z,0.0001335242235195502,0.00023209370442337388
2050-01-04T02:00:00Z,0.0001335242235195502,0.00024468454187277024
2050-01-04T03:00:00Z,0.0001335242235195502,0.0002596214907992373
2050-01-04T04:00:00Z,0.0001335242235195502,0.0003169022380870739
2050-01-04T05:00:00Z,0.0001335242235195502,0.0003769577411764361
2050-01-04T06:00:00Z,0.0001335242235195502,0.0004109090931970292
2050-01-04T07:00:00Z,0.0001335242235195502,0.00039905014327809357
2050-01-04T08:00:00Z,0.0001335242235195502,0.0003878192940393971
2050-01-04T09:00:00Z,0.0001335242235195502,0.0003678997845341928
2050-01-04T10:00:00Z,0.0001335242235195502,0.00035067121496122654
2050-01-04T11:00:00Z,0.0001335242235195502,0.00033853398434105573
2050-01-04T12:00:00Z,0.0001335242235195502,0.00033009497486079166
2050-01-04T13:00:00Z,0.0001335242235195502,0.00032189221874872156
2050-01-04T14:00:00Z,0.0001335242235195502,0.0003210292740763738
2050-01-04T15:00:00Z,0.0001335242235195502,0.00032246132891119154
2050-01-04T16:00:00Z,0.0001335242235195502,0.0003335581487215047
2050-01-04T17:00:00Z,0.0001335242235195502,0.00033400857997714894
2050-01-04T18:00:00Z,0.0001335242235195502,0.00033077744834698663
2050-01-04T19:00:00Z,0.0001335242235195502,0.0003162110871477244
2050-01-04T20:00:00Z,0.0001335242235195502,0.0003014527415663715
2050-01-04T21:00:00Z,0.0001335242235195502,0.0002731805189000477
2050-01-04T22:00:00Z,0.0001335242235195502,0.00023623734616645166
2050-01-04T23:00:00Z,0.000103852173848539,0.00022163490220714066
2050-01-05T00:00:00Z,0.000103852173848539,0.00022733562853172632
2050-01-05T01:00:00Z,0.000103852173848539,0.0002322679731099819
2050-01-05T02:00:00Z,0.000103852173848539,0.0002454394245727636
2050-01-05T03:00:00Z,0.000103852173848539,0.00025771314108122094
2050-01-05T04:00:00Z,0.000103852173848539,0.00031733721104651176
2050-01-05T05:00:00Z,0.000103852173848539,0.00037974539926739076
2050-01-05T06:00:00Z,0.000103852173848539,0.00041272287808490483
2050-01-05T07:00:00Z,0.000103852173848539,0.0004094957424113881
2050-01-05T08:00:00Z,0.000103852173848539,0.000388476979091695
2050-01-05T09:00:00Z,0.000103852173848539,0.0003690378696097146
2050-01-05T10:00:00Z,0.000103852173848539,0.00035554893090415635
2050-01-05T11:00:00Z,0.000103852173848539,0.00034012279654095005
2050-01-05T12:00:00Z,0.000103852173848539,0.00032949042295252136
2050-01-05T13:00:00Z,0.000103852173848539,0.00032559746658995564
2050-01-05T14:00:00Z,0.000103852173848539,0.0003285255350926974
2050-01-05T15:00:00Z,0.000103852173848539,0.0003267114276491454
2050-01-05T16:00:00Z,0.000103852173848539,0.0003340500676677554
2050-01-05T17:00:00Z,0.000103852173848539,0.00033016721555902194
2050-01-05T18:00:00Z,0.000103852173848539,0.0003285517375408691
2050-01-05T19:00:00Z,0.000103852173848539,0.00031719166161004754
2050-01-05T20:00:00Z,0.000103852173848539,0.0002969690345604719
2050-01-05T21:00:00Z,0.000103852173848539,0.0002675248160870797
2050-01-05T22:00:00Z,0.000103852173848539,0.0002347990251167013
2050-01-05T23:00:00Z,0.000103852173848539,0.00022231908937770246
